Packet_Nbre,Cycle,Cycles,Minstret,JMP_STALL,IMISS,LD,ST,JUMP,BRANCH,BRANCH_TAKEN,COMP_INSTR,PIP_STALL
1,37134,37134,12105,415,17,11432,1920,1643,1227,1805,1015,8316
1,38409,38409,12529,427,19,12096,1990,1711,1255,1877,1045,8572
1,37758,37758,12317,421,18,11875,1955,1677,1241,1841,1030,8444
1,39750,39750,12953,439,21,12544,2060,1779,1283,1949,1075,8828
1,40515,40515,13377,451,23,12713,2130,1847,1311,2021,1105,9084
1,42955,42955,14013,469,26,13600,2235,1949,1353,2129,1150,9468
1,42324,42324,13801,463,25,13134,2200,1915,1339,2093,1135,9340
1,39032,39032,12953,439,21,12170,2060,1779,1283,1949,1075,8828
1,42064,42064,14013,469,26,13158,2235,1949,1353,2129,1150,9468
1,42698,42698,14225,475,27,13359,2270,1983,1367,2165,1165,9596
1,40213,40213,13377,451,23,12555,2130,1847,1311,2021,1105,9084
1,41612,41612,13801,463,25,13029,2200,1915,1339,2093,1135,9340
1,42313,42313,13801,463,25,13396,2200,1915,1339,2093,1135,9340
1,41035,41035,13377,451,23,12967,2130,1847,1311,2021,1105,9084
1,38437,38437,12529,427,19,12114,1990,1711,1255,1877,1045,8572
1,40991,40991,13377,451,23,12952,2130,1847,1311,2021,1105,9084
1,42234,42234,13801,463,25,13362,2200,1915,1339,2093,1135,9340
1,40244,40244,13377,451,23,12586,2130,1847,1311,2021,1105,9084
1,38783,38783,12741,433,20,12162,2025,1745,1269,1913,1060,8700
1,39045,39045,12741,433,20,12295,2025,1745,1269,1913,1060,8700
1,37129,37129,12105,415,17,11397,1920,1643,1227,1805,1015,8316
1,42744,42744,14013,469,26,13175,2235,1949,1353,2129,1150,9468
1,41363,41363,13589,457,24,12995,2165,1881,1325,2057,1120,9212
1,37676,37676,12317,421,18,11823,1955,1677,1241,1841,1030,8444
1,43020,43020,14013,469,26,13644,2235,1949,1353,2129,1150,9468
1,43024,43024,14013,469,26,13645,2235,1949,1353,2129,1150,9468
1,39585,39585,12953,439,21,12472,2060,1779,1283,1949,1075,8828
1,39740,39740,13165,445,22,12433,2095,1813,1297,1985,1090,8956
1,36655,36655,12105,415,17,11428,1920,1643,1227,1805,1015,8316
1,38506,38506,12741,433,20,12031,2025,1745,1269,1913,1060,8700
1,38495,38495,12741,433,20,12017,2025,1745,1269,1913,1060,8700
1,38413,38413,12741,433,20,11986,2025,1745,1269,1913,1060,8700
1,40963,40963,13589,457,24,12821,2165,1881,1325,2057,1120,9212
1,41636,41636,13801,463,25,13050,2200,1915,1339,2093,1135,9340
1,39770,39770,13165,445,22,12447,2095,1813,1297,1985,1090,8956
1,42200,42200,14013,469,26,13226,2235,1949,1353,2129,1150,9468
1,36627,36627,12105,415,17,11414,1920,1643,1227,1805,1015,8316
1,39743,39743,13165,445,22,12433,2095,1813,1297,1985,1090,8956
1,37889,37889,12529,427,19,11830,1990,1711,1255,1877,1045,8572
1,40974,40974,13589,457,24,12835,2165,1881,1325,2057,1120,9212
1,42234,42234,14013,469,26,13250,2235,1949,1353,2129,1150,9468
1,39153,39153,12953,439,21,12265,2060,1779,1283,1949,1075,8828
1,39095,39095,12953,439,21,12219,2060,1779,1283,1949,1075,8828
1,36528,36528,12105,415,17,11366,1920,1643,1227,1805,1015,8316
1,36511,36511,12105,415,17,11349,1920,1643,1227,1805,1015,8316
1,42081,42081,14013,469,26,13158,2235,1949,1353,2129,1150,9468
1,37128,37128,12317,421,18,11550,1955,1677,1241,1841,1030,8444
1,40213,40213,13377,451,23,12555,2130,1847,1311,2021,1105,9084
1,37762,37762,12529,427,19,11751,1990,1711,1255,1877,1045,8572
1,36511,36511,12105,415,17,11349,1920,1643,1227,1805,1015,8316
1,41481,41481,13801,463,25,12974,2200,1915,1339,2093,1135,9340
1,39121,39121,12953,439,21,12218,2060,1779,1283,1949,1075,8828
1,39788,39788,13165,445,22,12447,2095,1813,1297,1985,1090,8956
1,37903,37903,12529,427,19,11844,1990,1711,1255,1877,1045,8572
1,38506,38506,12741,433,20,12031,2025,1745,1269,1913,1060,8700
1,36655,36655,12105,415,17,11428,1920,1643,1227,1805,1015,8316
1,42845,42845,14225,475,27,13438,2270,1983,1367,2165,1165,9596
1,36655,36655,12105,415,17,11428,1920,1643,1227,1805,1015,8316
1,43200,43200,14225,475,27,13627,2270,1983,1367,2165,1165,9596
1,40385,40385,13165,445,22,12752,2095,1813,1297,1985,1090,8956
1,37112,37112,12105,415,17,11665,1920,1643,1227,1805,1015,8316
1,41684,41684,13589,457,24,13178,2165,1881,1325,2057,1120,9212
1,42464,42464,14013,469,26,13351,2235,1949,1353,2129,1150,9468
1,38456,38456,12741,433,20,12014,2025,1745,1269,1913,1060,8700
1,37821,37821,12529,427,19,11782,1990,1711,1255,1877,1045,8572
1,39060,39060,12953,439,21,12187,2060,1779,1283,1949,1075,8828
1,37207,37207,12317,421,18,11567,1955,1677,1241,1841,1030,8444
1,39060,39060,12953,439,21,12184,2060,1779,1283,1949,1075,8828
1,37837,37837,12529,427,19,11765,1990,1711,1255,1877,1045,8572
1,39073,39073,12953,439,21,12184,2060,1779,1283,1949,1075,8828
1,36561,36561,12105,415,17,11366,1920,1643,1227,1805,1015,8316
1,40880,40880,13589,457,24,12770,2165,1881,1325,2057,1120,9212
1,37809,37809,12529,427,19,11782,1990,1711,1255,1877,1045,8572
1,40283,40283,13377,451,23,12589,2130,1847,1311,2021,1105,9084
1,43178,43178,14225,475,27,13621,2270,1983,1367,2165,1165,9596
1,37856,37856,12529,427,19,11809,1990,1711,1255,1877,1045,8572
1,42715,42715,14225,475,27,13376,2270,1983,1367,2165,1165,9596
1,39596,39596,13165,445,22,12354,2095,1813,1297,1985,1090,8956
1,37762,37762,12529,427,19,11751,1990,1711,1255,1877,1045,8572
1,40830,40830,13589,457,24,12756,2165,1881,1325,2057,1120,9212
1,41447,41447,13801,463,25,12957,2200,1915,1339,2093,1135,9340
1,37178,37178,12317,421,18,11567,1955,1677,1241,1841,1030,8444
1,36559,36559,12105,415,17,11380,1920,1643,1227,1805,1015,8316
1,42143,42143,14013,469,26,13203,2235,1949,1353,2129,1150,9468
1,42188,42188,14013,469,26,13217,2235,1949,1353,2129,1150,9468
1,40923,40923,13589,457,24,12801,2165,1881,1325,2057,1120,9212
1,37793,37793,12529,427,19,11768,1990,1711,1255,1877,1045,8572
1,42777,42777,14225,475,27,13387,2270,1983,1367,2165,1165,9596
1,37207,37207,12317,421,18,11595,1955,1677,1241,1841,1030,8444
1,37821,37821,12529,427,19,11796,1990,1711,1255,1877,1045,8572
1,37821,37821,12529,427,19,11796,1990,1711,1255,1877,1045,8572
1,38410,38410,12741,433,20,11983,2025,1745,1269,1913,1060,8700
1,38427,38427,12741,433,20,11983,2025,1745,1269,1913,1060,8700
1,36567,36567,12105,415,17,11380,1920,1643,1227,1805,1015,8316
1,42081,42081,14013,469,26,13175,2235,1949,1353,2129,1150,9468
1,40213,40213,13377,451,23,12555,2130,1847,1311,2021,1105,9084
1,37762,37762,12529,427,19,11751,1990,1711,1255,1877,1045,8572
1,36511,36511,12105,415,17,11349,1920,1643,1227,1805,1015,8316
1,38979,38979,12953,439,21,12153,2060,1779,1283,1949,1075,8828
1,40247,40247,13377,451,23,12555,2130,1847,1311,2021,1105,9084
1,40881,40881,13589,457,24,12756,2165,1881,1325,2057,1120,9212
1,40232,40232,13377,451,23,12555,2130,1847,1311,2021,1105,9084
1,37745,37745,12529,427,19,11751,1990,1711,1255,1877,1045,8572
1,39596,39596,13165,445,22,12354,2095,1813,1297,1985,1090,8956
1,42698,42698,14225,475,27,13359,2270,1983,1367,2165,1165,9596
1,42705,42705,14225,475,27,13359,2270,1983,1367,2165,1165,9596
1,37745,37745,12529,427,19,11751,1990,1711,1255,1877,1045,8572
1,41447,41447,13801,463,25,12957,2200,1915,1339,2093,1135,9340
1,40230,40230,13377,451,23,12555,2130,1847,1311,2021,1105,9084
1,38982,38982,12953,439,21,12153,2060,1779,1283,1949,1075,8828
1,39596,39596,13165,445,22,12354,2095,1813,1297,1985,1090,8956
1,41464,41464,13801,463,25,12957,2200,1915,1339,2093,1135,9340
1,42681,42681,14225,475,27,13359,2270,1983,1367,2165,1165,9596
1,37128,37128,12317,421,18,11550,1955,1677,1241,1841,1030,8444
1,38996,38996,12953,439,21,12153,2060,1779,1283,1949,1075,8828
1,36511,36511,12105,415,17,11349,1920,1643,1227,1805,1015,8316
1,42064,42064,14013,469,26,13158,2235,1949,1353,2129,1150,9468
1,42698,42698,14225,475,27,13359,2270,1983,1367,2165,1165,9596
1,38979,38979,12953,439,21,12153,2060,1779,1283,1949,1075,8828
1,37745,37745,12529,427,19,11751,1990,1711,1255,1877,1045,8572
1,38996,38996,12953,439,21,12153,2060,1779,1283,1949,1075,8828
1,40213,40213,13377,451,23,12555,2130,1847,1311,2021,1105,9084
1,40831,40831,13589,457,24,12756,2165,1881,1325,2057,1120,9212
1,38996,38996,12953,439,21,12153,2060,1779,1283,1949,1075,8828
1,40213,40213,13377,451,23,12555,2130,1847,1311,2021,1105,9084
1,38979,38979,12953,439,21,12153,2060,1779,1283,1949,1075,8828
1,37128,37128,12317,421,18,11550,1955,1677,1241,1841,1030,8444
1,42698,42698,14225,475,27,13359,2270,1983,1367,2165,1165,9596
1,37745,37745,12529,427,19,11751,1990,1711,1255,1877,1045,8572
1,42714,42714,14225,475,27,13359,2270,1983,1367,2165,1165,9596
1,37757,37757,12529,427,19,11751,1990,1711,1255,1877,1045,8572
1,41481,41481,13801,463,25,12957,2200,1915,1339,2093,1135,9340
1,39664,39664,13165,445,22,12354,2095,1813,1297,1985,1090,8956
1,37196,37196,12317,421,18,11550,1955,1677,1241,1841,1030,8444
1,37830,37830,12529,427,19,11751,1990,1711,1255,1877,1045,8572
1,38481,38481,12741,433,20,11952,2025,1745,1269,1913,1060,8700
1,42163,42163,14013,469,26,13158,2235,1949,1353,2129,1150,9468
1,36579,36579,12105,415,17,11349,1920,1643,1227,1805,1015,8316
1,39177,39177,12953,439,21,12153,2060,1779,1283,1949,1075,8828
1,38154,38154,12529,427,19,11751,1990,1711,1255,1877,1045,8572
1,42081,42081,14013,469,26,13158,2235,1949,1353,2129,1150,9468
1,36511,36511,12105,415,17,11349,1920,1643,1227,1805,1015,8316
1,37145,37145,12317,421,18,11550,1955,1677,1241,1841,1030,8444
1,42064,42064,14013,469,26,13158,2235,1949,1353,2129,1150,9468
1,40847,40847,13589,457,24,12756,2165,1881,1325,2057,1120,9212
1,39596,39596,13165,445,22,12354,2095,1813,1297,1985,1090,8956
1,36511,36511,12105,415,17,11349,1920,1643,1227,1805,1015,8316
1,37128,37128,12317,421,18,11550,1955,1677,1241,1841,1030,8444
1,37128,37128,12317,421,18,11550,1955,1677,1241,1841,1030,8444
1,39596,39596,13165,445,22,12354,2095,1813,1297,1985,1090,8956
1,41464,41464,13801,463,25,12957,2200,1915,1339,2093,1135,9340
1,37745,37745,12529,427,19,11751,1990,1711,1255,1877,1045,8572
1,37128,37128,12317,421,18,11550,1955,1677,1241,1841,1030,8444
1,40830,40830,13589,457,24,12756,2165,1881,1325,2057,1120,9212
1,42081,42081,14013,469,26,13158,2235,1949,1353,2129,1150,9468
1,38979,38979,12953,439,21,12153,2060,1779,1283,1949,1075,8828
1,41464,41464,13801,463,25,12957,2200,1915,1339,2093,1135,9340
1,41447,41447,13801,463,25,12957,2200,1915,1339,2093,1135,9340
1,40847,40847,13589,457,24,12756,2165,1881,1325,2057,1120,9212
1,42681,42681,14225,475,27,13359,2270,1983,1367,2165,1165,9596
1,42081,42081,14013,469,26,13158,2235,1949,1353,2129,1150,9468
1,40830,40830,13589,457,24,12756,2165,1881,1325,2057,1120,9212
1,40230,40230,13377,451,23,12555,2130,1847,1311,2021,1105,9084
1,37128,37128,12317,421,18,11550,1955,1677,1241,1841,1030,8444
1,40213,40213,13377,451,23,12555,2130,1847,1311,2021,1105,9084
1,39596,39596,13165,445,22,12354,2095,1813,1297,1985,1090,8956
1,38379,38379,12741,433,20,11952,2025,1745,1269,1913,1060,8700
1,36511,36511,12105,415,17,11349,1920,1643,1227,1805,1015,8316
1,37745,37745,12529,427,19,11751,1990,1711,1255,1877,1045,8572
1,38362,38362,12741,433,20,11952,2025,1745,1269,1913,1060,8700
1,37128,37128,12317,421,18,11550,1955,1677,1241,1841,1030,8444
1,37128,37128,12317,421,18,11550,1955,1677,1241,1841,1030,8444
1,40830,40830,13589,457,24,12756,2165,1881,1325,2057,1120,9212
1,39613,39613,13165,445,22,12354,2095,1813,1297,1985,1090,8956
1,42681,42681,14225,475,27,13359,2270,1983,1367,2165,1165,9596
1,41480,41480,13801,463,25,12957,2200,1915,1339,2093,1135,9340
1,38979,38979,12953,439,21,12153,2060,1779,1283,1949,1075,8828
1,39596,39596,13165,445,22,12354,2095,1813,1297,1985,1090,8956
1,41464,41464,13801,463,25,12957,2200,1915,1339,2093,1135,9340
1,40830,40830,13589,457,24,12756,2165,1881,1325,2057,1120,9212
1,38996,38996,12953,439,21,12153,2060,1779,1283,1949,1075,8828
1,38362,38362,12741,433,20,11952,2025,1745,1269,1913,1060,8700
1,37745,37745,12529,427,19,11751,1990,1711,1255,1877,1045,8572
1,42698,42698,14225,475,27,13359,2270,1983,1367,2165,1165,9596
1,40830,40830,13589,457,24,12756,2165,1881,1325,2057,1120,9212
1,42081,42081,14013,469,26,13158,2235,1949,1353,2129,1150,9468
1,39596,39596,13165,445,22,12354,2095,1813,1297,1985,1090,8956
1,40213,40213,13377,451,23,12555,2130,1847,1311,2021,1105,9084
1,39613,39613,13165,445,22,12354,2095,1813,1297,1985,1090,8956
1,40213,40213,13377,451,23,12555,2130,1847,1311,2021,1105,9084
1,42081,42081,14013,469,26,13158,2235,1949,1353,2129,1150,9468
1,36511,36511,12105,415,17,11349,1920,1643,1227,1805,1015,8316
1,42064,42064,14013,469,26,13158,2235,1949,1353,2129,1150,9468
1,37128,37128,12317,421,18,11550,1955,1677,1241,1841,1030,8444
1,38979,38979,12953,439,21,12153,2060,1779,1283,1949,1075,8828
1,38379,38379,12741,433,20,11952,2025,1745,1269,1913,1060,8700
1,40830,40830,13589,457,24,12756,2165,1881,1325,2057,1120,9212
1,40830,40830,13589,457,24,12756,2165,1881,1325,2057,1120,9212
1,38379,38379,12741,433,20,11952,2025,1745,1269,1913,1060,8700
1,40213,40213,13377,451,23,12555,2130,1847,1311,2021,1105,9084
1,37128,37128,12317,421,18,11550,1955,1677,1241,1841,1030,8444
1,40213,40213,13377,451,23,12555,2130,1847,1311,2021,1105,9084
1,42698,42698,14225,475,27,13359,2270,1983,1367,2165,1165,9596
1,40847,40847,13589,457,24,12756,2165,1881,1325,2057,1120,9212
1,40830,40830,13589,457,24,12756,2165,1881,1325,2057,1120,9212
1,39596,39596,13165,445,22,12354,2095,1813,1297,1985,1090,8956
1,41464,41464,13801,463,25,12957,2200,1915,1339,2093,1135,9340
1,39596,39596,13165,445,22,12354,2095,1813,1297,1985,1090,8956
1,42081,42081,14013,469,26,13158,2235,1949,1353,2129,1150,9468
1,41447,41447,13801,463,25,12957,2200,1915,1339,2093,1135,9340
1,41464,41464,13801,463,25,12957,2200,1915,1339,2093,1135,9340
1,39596,39596,13165,445,22,12354,2095,1813,1297,1985,1090,8956
1,38979,38979,12953,439,21,12153,2060,1779,1283,1949,1075,8828
1,38979,38979,12953,439,21,12153,2060,1779,1283,1949,1075,8828
1,37762,37762,12529,427,19,11751,1990,1711,1255,1877,1045,8572
1,41447,41447,13801,463,25,12957,2200,1915,1339,2093,1135,9340
1,42081,42081,14013,469,26,13158,2235,1949,1353,2129,1150,9468
1,42064,42064,14013,469,26,13158,2235,1949,1353,2129,1150,9468
1,37128,37128,12317,421,18,11550,1955,1677,1241,1841,1030,8444
1,42082,42082,14013,469,26,13158,2235,1949,1353,2129,1150,9468
1,37745,37745,12529,427,19,11751,1990,1711,1255,1877,1045,8572
1,40830,40830,13589,457,24,12756,2165,1881,1325,2057,1120,9212
1,36511,36511,12105,415,17,11349,1920,1643,1227,1805,1015,8316
1,37128,37128,12317,421,18,11550,1955,1677,1241,1841,1030,8444
1,38996,38996,12953,439,21,12153,2060,1779,1283,1949,1075,8828
1,40830,40830,13589,457,24,12756,2165,1881,1325,2057,1120,9212
1,40847,40847,13589,457,24,12756,2165,1881,1325,2057,1120,9212
1,40830,40830,13589,457,24,12756,2165,1881,1325,2057,1120,9212
1,39596,39596,13165,445,22,12354,2095,1813,1297,1985,1090,8956
1,39613,39613,13165,445,22,12354,2095,1813,1297,1985,1090,8956
1,42681,42681,14225,475,27,13359,2270,1983,1367,2165,1165,9596
1,40847,40847,13589,457,24,12756,2165,1881,1325,2057,1120,9212
1,41447,41447,13801,463,25,12957,2200,1915,1339,2093,1135,9340
1,37128,37128,12317,421,18,11550,1955,1677,1241,1841,1030,8444
1,38996,38996,12953,439,21,12153,2060,1779,1283,1949,1075,8828
1,37745,37745,12529,427,19,11751,1990,1711,1255,1877,1045,8572
1,37745,37745,12529,427,19,11751,1990,1711,1255,1877,1045,8572
1,39596,39596,13165,445,22,12354,2095,1813,1297,1985,1090,8956
1,37128,37128,12317,421,18,11550,1955,1677,1241,1841,1030,8444
1,42698,42698,14225,475,27,13359,2270,1983,1367,2165,1165,9596
1,42064,42064,14013,469,26,13158,2235,1949,1353,2129,1150,9468
1,38996,38996,12953,439,21,12153,2060,1779,1283,1949,1075,8828
1,40832,40832,13589,457,24,12756,2165,1881,1325,2057,1120,9212
1,38979,38979,12953,439,21,12153,2060,1779,1283,1949,1075,8828
1,38996,38996,12953,439,21,12153,2060,1779,1283,1949,1075,8828
1,40213,40213,13377,451,23,12555,2130,1847,1311,2021,1105,9084
1,38362,38362,12741,433,20,11952,2025,1745,1269,1913,1060,8700
1,42081,42081,14013,469,26,13158,2235,1949,1353,2129,1150,9468
1,39596,39596,13165,445,22,12354,2095,1813,1297,1985,1090,8956
1,40830,40830,13589,457,24,12756,2165,1881,1325,2057,1120,9212
1,42698,42698,14225,475,27,13359,2270,1983,1367,2165,1165,9596
1,42081,42081,14013,469,26,13158,2235,1949,1353,2129,1150,9468
1,37128,37128,12317,421,18,11550,1955,1677,1241,1841,1030,8444
1,37745,37745,12529,427,19,11751,1990,1711,1255,1877,1045,8572
1,41447,41447,13801,463,25,12957,2200,1915,1339,2093,1135,9340
1,42081,42081,14013,469,26,13158,2235,1949,1353,2129,1150,9468
1,41447,41447,13801,463,25,12957,2200,1915,1339,2093,1135,9340
1,40849,40849,13589,457,24,12756,2165,1881,1325,2057,1120,9212
1,37745,37745,12529,427,19,11751,1990,1711,1255,1877,1045,8572
1,38979,38979,12953,439,21,12153,2060,1779,1283,1949,1075,8828
1,40847,40847,13589,457,24,12756,2165,1881,1325,2057,1120,9212
1,41447,41447,13801,463,25,12957,2200,1915,1339,2093,1135,9340
1,37128,37128,12317,421,18,11550,1955,1677,1241,1841,1030,8444
1,38979,38979,12953,439,21,12153,2060,1779,1283,1949,1075,8828
1,36511,36511,12105,415,17,11349,1920,1643,1227,1805,1015,8316
1,42081,42081,14013,469,26,13158,2235,1949,1353,2129,1150,9468
1,38362,38362,12741,433,20,11952,2025,1745,1269,1913,1060,8700
1,37745,37745,12529,427,19,11751,1990,1711,1255,1877,1045,8572
1,37128,37128,12317,421,18,11550,1955,1677,1241,1841,1030,8444
1,39613,39613,13165,445,22,12354,2095,1813,1297,1985,1090,8956
1,41447,41447,13801,463,25,12957,2200,1915,1339,2093,1135,9340
1,40847,40847,13589,457,24,12756,2165,1881,1325,2057,1120,9212
1,38362,38362,12741,433,20,11952,2025,1745,1269,1913,1060,8700
1,38362,38362,12741,433,20,11952,2025,1745,1269,1913,1060,8700
1,39596,39596,13165,445,22,12354,2095,1813,1297,1985,1090,8956
1,38996,38996,12953,439,21,12153,2060,1779,1283,1949,1075,8828
1,41447,41447,13801,463,25,12957,2200,1915,1339,2093,1135,9340
1,38979,38979,12953,439,21,12153,2060,1779,1283,1949,1075,8828
1,40230,40230,13377,451,23,12555,2130,1847,1311,2021,1105,9084
1,38979,38979,12953,439,21,12153,2060,1779,1283,1949,1075,8828
1,40213,40213,13377,451,23,12555,2130,1847,1311,2021,1105,9084
1,37745,37745,12529,427,19,11751,1990,1711,1255,1877,1045,8572
1,40230,40230,13377,451,23,12555,2130,1847,1311,2021,1105,9084
1,42681,42681,14225,475,27,13359,2270,1983,1367,2165,1165,9596
1,42081,42081,14013,469,26,13158,2235,1949,1353,2129,1150,9468
1,37745,37745,12529,427,19,11751,1990,1711,1255,1877,1045,8572
1,38979,38979,12953,439,21,12153,2060,1779,1283,1949,1075,8828
1,38379,38379,12741,433,20,11952,2025,1745,1269,1913,1060,8700
1,40213,40213,13377,451,23,12555,2130,1847,1311,2021,1105,9084
1,41447,41447,13801,463,25,12957,2200,1915,1339,2093,1135,9340
1,37762,37762,12529,427,19,11751,1990,1711,1255,1877,1045,8572
1,40830,40830,13589,457,24,12756,2165,1881,1325,2057,1120,9212
1,37745,37745,12529,427,19,11751,1990,1711,1255,1877,1045,8572
1,42698,42698,14225,475,27,13359,2270,1983,1367,2165,1165,9596
1,40830,40830,13589,457,24,12756,2165,1881,1325,2057,1120,9212
1,39596,39596,13165,445,22,12354,2095,1813,1297,1985,1090,8956
1,42698,42698,14225,475,27,13359,2270,1983,1367,2165,1165,9596
1,38979,38979,12953,439,21,12153,2060,1779,1283,1949,1075,8828
1,42081,42081,14013,469,26,13158,2235,1949,1353,2129,1150,9468
1,38362,38362,12741,433,20,11952,2025,1745,1269,1913,1060,8700
1,42698,42698,14225,475,27,13359,2270,1983,1367,2165,1165,9596
1,37128,37128,12317,421,18,11550,1955,1677,1241,1841,1030,8444
1,38979,38979,12953,439,21,12153,2060,1779,1283,1949,1075,8828
1,37128,37128,12317,421,18,11550,1955,1677,1241,1841,1030,8444
1,36887,36887,12105,415,17,11537,1920,1643,1227,1805,1015,8316
1,38462,38462,12529,427,19,12139,1990,1711,1255,1877,1045,8572
1,38498,38498,12529,427,19,12127,1990,1711,1255,1877,1045,8572
1,39067,39067,12953,439,21,12188,2060,1779,1283,1949,1075,8828
1,39841,39841,13165,445,22,12477,2095,1813,1297,1985,1090,8956
1,43656,43656,14225,467,27,13829,2270,1983,1367,2165,1165,9596
1,39072,39072,12953,438,21,12215,2060,1779,1283,1949,1075,8828
1,36590,36590,12105,415,17,11397,1920,1643,1227,1805,1015,8316
1,39383,39383,12953,439,21,12372,2060,1779,1283,1949,1075,8828
1,43647,43647,14225,475,27,13844,2270,1983,1367,2165,1165,9596
1,41447,41447,13801,463,25,12957,2200,1915,1339,2093,1135,9340
1,41449,41449,13589,457,24,13076,2165,1881,1325,2057,1120,9212
1,40307,40307,13165,445,22,12526,2095,1813,1297,1985,1090,8956
1,39908,39908,13165,445,22,12364,2095,1813,1297,1985,1090,8956
1,38379,38379,12741,433,20,11952,2025,1745,1269,1913,1060,8700
1,38379,38379,12741,433,20,11952,2025,1745,1269,1913,1060,8700
1,41447,41447,13801,463,25,12957,2200,1915,1339,2093,1135,9340
1,37745,37745,12529,427,19,11751,1990,1711,1255,1877,1045,8572
1,39613,39613,13165,445,22,12354,2095,1813,1297,1985,1090,8956
1,37745,37745,12529,427,19,11751,1990,1711,1255,1877,1045,8572
1,40213,40213,13377,451,23,12555,2130,1847,1311,2021,1105,9084
1,40830,40830,13589,457,24,12756,2165,1881,1325,2057,1120,9212
1,37762,37762,12529,427,19,11751,1990,1711,1255,1877,1045,8572
1,41447,41447,13801,463,25,12957,2200,1915,1339,2093,1135,9340
1,38362,38362,12741,433,20,11952,2025,1745,1269,1913,1060,8700
